geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
684280,Boldeşti-Scăeni,Boldesti-Scaeni,RO,45.03333,26.03333,9741,
672331,Nehoiu,Nehoiu,RO,45.41667,26.3,9647,
685163,Belceşti,Belcesti,RO,47.3,27.08333,9634,
676176,Hârlău,Harlau,RO,47.43333,26.9,9600,
671187,Pechea,Pechea,RO,45.63333,27.8,9593,
675840,Ianca,Ianca,RO,45.13333,27.45,9527,
675261,Jibou,Jibou,RO,47.25896,23.25651,9505,
674733,Lipova,Lipova,RO,46.09085,21.69628,9384,
664729,Topoloveni,Topoloveni,RO,44.81667,25.08333,9383,
679146,Dolhasca,Dolhasca,RO,47.43333,26.6,9371,
680430,Covasna,Covasna,RO,45.85,26.18333,9332,
674796,Lieşti,Liesti,RO,45.61667,27.51667,9312,
685204,Beclean,Beclean,RO,47.18333,24.18333,9272,
672620,Murfatlar,Murfatlar,RO,44.18333,28.41667,9270,
683749,Breaza de Sus,Breaza de Sus,RO,45.19879,25.65578,9267,
676277,Haţeg,Hateg,RO,45.61667,22.95,9235,
675223,Jimbolia,Jimbolia,RO,45.79139,20.71722,9231,
679167,Dofteana,Dofteana,RO,46.31667,26.51667,9167,
685174,Beiuş,Beius,RO,46.66667,22.35,9112,
680581,Costeşti,Costesti,RO,44.66667,24.88333,9055,
686616,Agnita,Agnita,RO,45.96667,24.61667,8929,
679518,Deleni,Deleni,RO,47.46667,26.88333,8911,
662600,Vladimirescu,Vladimirescu,RO,46.16628,21.40102,8883,
683294,Bumbeşti-Jiu,Bumbesti-Jiu,RO,45.16667,23.4,8878,
682958,Călineşti,Calinesti,RO,44.81667,25.05,8856,
667437,Seini,Seini,RO,47.75,23.28333,8824,
672497,Năsăud,Nasaud,RO,47.28333,24.4,8823,
663863,Valea Călugărească,Valea Calugareasca,RO,44.96667,26.15,8821,
671590,Otopeni,Otopeni,RO,44.55,26.06667,8782,
674230,Măcin,Macin,RO,45.24371,28.13564,8750,
683547,Bucov,Bucov,RO,44.96667,26.08333,8737,
686507,Aleşd,Alesd,RO,47.06667,22.41667,8724,
680806,Cormaia,Cormaia,RO,47.36667,24.68333,8715,
662986,Victoria,Victoria,RO,45.72968,24.7028,8709,
663692,Valea lui Mihai,Valea lui Mihai,RO,47.51667,22.15,8704,
668365,Săbăoani,Sabaoani,RO,47.01135,26.86536,8685,
678245,Filipeştii de Pădure,Filipestii de Padure,RO,45.0,25.75,8643,
672275,Nicolae Bălcescu,Nicolae Balcescu,RO,46.46667,26.91667,8619,
681384,Ciurea,Ciurea,RO,47.05,27.56667,8593,
685997,Babadag,Babadag,RO,44.9,28.71667,8585,
664891,Titu,Titu,RO,44.65,25.53333,8568,
676163,Hârşova,Harsova,RO,44.68555,27.95009,8546,
675606,Ineu,Ineu,RO,46.43372,21.84048,8543,
672375,Negreşti,Negresti,RO,46.83333,27.43333,8536,
667917,Sascut,Sascut,RO,46.2,27.1,8526,
673382,Mihail Kogălniceanu,Mihail Kogalniceanu,RO,44.36798,28.46,8474,
664163,Uricani,Uricani,RO,45.33731,23.1524,8435,
683179,Buşteni,Busteni,RO,45.4,25.53333,8420,
676063,Homocea,Homocea,RO,46.13333,27.23333,8388,
669995,Poienile de sub Munte,Poienile de sub Munte,RO,47.81667,24.43333,8385,
674696,Liteni,Liteni,RO,47.56667,26.2,8358,
672660,Munteni,Munteni,RO,45.93333,27.43333,8296,
670297,Podu Iloaiei,Podu Iloaiei,RO,47.21667,27.26667,8289,
679968,Cumpăna,Cumpana,RO,44.11667,28.56667,8271,
672977,Modelu,Modelu,RO,44.19574,27.3872,8221,
675418,Iveşti,Ivesti,RO,45.68333,27.51667,8220,
679901,Curtici,Curtici,RO,46.35,21.3,8172,
683447,Budeşti,Budesti,RO,44.23472,26.46583,8158,
671896,Oituz,Oituz,RO,46.2,26.61667,8156,
680148,Cristuru Secuiesc,Cristuru Secuiesc,RO,46.28333,25.03333,8120,
684226,Borcea,Borcea,RO,44.33333,27.75,8114,
682301,Cernica,Cernica,RO,44.41667,26.28333,8100,
662130,Zorleni,Zorleni,RO,46.26667,27.71667,8084,
678588,Eforie Sud,Eforie Sud,RO,44.02294,28.64943,8073,
673807,Marginea,Marginea,RO,47.81667,25.81667,8064,
685081,Berca,Berca,RO,45.28333,26.68333,8057,
665469,Tăşnad,Tasnad,RO,47.48333,22.58333,8046,
667119,Şimian,Simian,RO,44.61417,22.70722,8018,
685419,Baraolt,Baraolt,RO,46.07514,25.60029,8014,
675937,Huedin,Huedin,RO,46.86667,23.05,7985,
674117,Măgurele,Magurele,RO,44.35,26.03333,7968,
685981,Băbeni,Babeni,RO,44.96667,24.23333,7947,
675727,Iernut,Iernut,RO,46.45,24.25,7941,
666830,Siret,Siret,RO,47.95,26.06667,7859,
685354,Bărcăneşti,Barcanesti,RO,44.88333,26.05,7841,
683884,Brăneşti,Branesti,RO,45.03333,25.41667,7729,
669665,Preuteşti,Preutesti,RO,47.45,26.41667,7690,
663996,Vadu Paşii,Vadu Pasii,RO,45.16667,26.9,7678,
675585,Întorsura Buzăului,Intorsura Buzaului,RO,45.68333,26.03333,7672,
681257,Cobadin,Cobadin,RO,44.08333,28.21667,7632,
684190,Borleşti,Borlesti,RO,46.76667,26.48333,7620,
672922,Moisei,Moisei,RO,47.65562,24.54011,7545,
669522,Puchenii Mari,Puchenii Mari,RO,44.81667,26.08333,7538,
674586,Lovrin,Lovrin,RO,45.96806,20.77028,7523,
673881,Mărășești,Marasesti,RO,45.88333,27.23333,7517,
671398,Panciu,Panciu,RO,45.9,27.08333,7488,
675968,Hotarele,Hotarele,RO,44.1725,26.37028,7471,
686175,Ariceştii-Rahtivani,Aricestii-Rahtivani,RO,44.95,25.83333,7449,
685305,Bascov,Bascov,RO,44.9,24.81667,7445,
663234,Valu lui Traian,Valu lui Traian,RO,44.16667,28.46667,7423,
686324,Anina,Anina,RO,45.07944,21.85694,7385,
668546,Roznov,Roznov,RO,46.83333,26.51667,7384,
