geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
784318,Vlasotince,Vlasotince,RS,42.96697,22.13402,0,
784535,Veliko Gradište,Veliko Gradiste,RS,44.76329,21.51646,0,
784630,Velika Plana,Velika Plana,RS,44.33389,21.07676,0,
785013,Topola,Topola,RS,44.25417,20.6825,0,
785164,Svrljig,Svrljig,RS,43.41333,22.12111,0,
785184,Svilajnac,Svilajnac,RS,44.2337,21.1967,0,
785671,Sopot,Sopot,RS,44.51972,20.57361,0,
785704,Soko Banja,Soko Banja,RS,43.64333,21.87111,0,
786358,Rekovac,Rekovac,RS,43.863,21.09345,0,
786500,Rakovica,Rakovica,RS,44.74194,20.44139,0,
786624,Rača,Raca,RS,44.22712,20.97754,0,
787078,Petrovac,Petrovac,RS,44.37694,21.41917,0,
787607,Novi Beograd,Novi Beograd,RS,44.80556,20.42417,0,
787610,Novi Bečej,Novi Becej,RS,45.59861,20.13556,0,
787893,Mladenovac,Mladenovac,RS,44.43861,20.69917,0,
788026,Merošina,Merosina,RS,43.28358,21.7204,0,
788218,Malo Crniće,Malo Crnice,RS,44.55611,21.28556,0,
788937,Kučevo,Kucevo,RS,44.4775,21.67,0,
789485,Kladovo,Kladovo,RS,44.61147,22.60955,0,
790132,Grocka,Grocka,RS,44.67152,20.71648,0,
790795,Gadžin Han,Gadzin Han,RS,43.22278,22.03194,0,
791373,Doljevac,Doljevac,RS,43.19817,21.83258,0,
791487,Dimitrovgrad,Dimitrovgrad,RS,43.01417,22.77556,0,
791516,Despotovac,Despotovac,RS,44.0925,21.44694,0,
791704,Čukarica,Cukarica,RS,44.7825,20.42028,0,
791840,Crna Trava,Crna Trava,RS,42.80988,22.29881,0,
792470,Boljevac,Boljevac,RS,43.83028,21.95306,0,
792784,Bela Palanka,Bela Palanka,RS,43.21833,22.31111,0,
792830,Batočina,Batocina,RS,44.15361,21.08167,0,
792892,Barajevo,Barajevo,RS,44.57889,20.41583,0,
793138,Aleksinac,Aleksinac,RS,43.54167,21.70778,0,
793171,Ada,Ada,RS,45.8025,20.12583,0,
834855,Niška Banja,Niska Banja,RS,43.29507,22.0057,0,
845271,Voždovac,Vozdovac,RS,44.77833,20.47583,0,
845667,Zvezdara,Zvezdara,RS,44.77465,20.53207,0,
865958,Savski Venac,Savski Venac,RS,44.77917,20.45389,0,
865964,Palilula,Palilula,RS,44.81167,20.51611,0,
865971,Stari Grad,Stari Grad,RS,44.81789,20.46186,0,
3189166,Temerin,Temerin,RS,45.40861,19.88917,0,
3190169,Srbobran,Srbobran,RS,45.55389,19.80278,0,
3194209,Odžaci,Odzaci,RS,45.50667,19.26111,0,
3195707,Mali Iđoš,Mali Igos,RS,45.70833,19.66528,0,
3196973,Kula,Kula,RS,45.60889,19.52639,0,
3204289,Beočin,Beocin,RS,45.20829,19.72063,0,
3204692,Bač,Bac,RS,45.39194,19.23667,0,
12750082,Pirot Centralni Trg,Pirot Centralni Trg,RS,43.15635,22.58515,0,
