geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
3047206,Ócsa,Ocsa,HU,47.29986,19.23057,7732,
3046442,Pesthidegkút,Pesthidegkut,HU,47.55764,18.96443,7723,
3053489,Dunaföldvár,Dunafoldvar,HU,46.80713,18.92763,7712,
720988,Fehérgyarmat,Fehergyarmat,HU,47.98333,22.51667,7676,
3049878,Kiskunlacháza,Kiskunlachaza,HU,47.18839,19.0093,7633,
3049100,Kunszentmiklós,Kunszentmiklos,HU,47.02699,19.12575,7629,
721404,Dévaványa,Devavanya,HU,47.03333,20.96667,7476,
3047646,Nagykovácsi,Nagykovacsi,HU,47.5814,18.88549,7470,
3055038,Biatorbágy,Biatorbagy,HU,47.4706,18.81892,7337,
12749906,Corvinnegyed,Corvinnegyed,HU,47.49021,19.071,7231,
718321,Kunhegyes,Kunhegyes,HU,47.36667,20.63333,7192,
3048847,Lenti,Lenti,HU,46.62403,16.53863,7139,
3053283,Ercsi,Ercsi,HU,47.25194,18.89623,7125,
3055590,Balatonalmádi,Balatonalmadi,HU,47.03526,18.02076,7109,
716356,Polgár,Polgar,HU,47.86667,21.11667,7094,
3053434,Dunavarsány,Dunavarsany,HU,47.27859,19.06617,7089,
3043678,Tura,Tura,HU,47.60924,19.60279,7049,
3044154,Sülysáp,Suelysap,HU,47.45206,19.53369,7019,
12749895,Felsőrákos,Felsorakos,HU,47.496,19.16032,6989,
720687,Füzesabony,Fuzesabony,HU,47.75,20.41667,6954,
3050909,Jászárokszállás,Jaszarokszallas,HU,47.64238,19.98038,6890,
3052381,Gárdony,Gardony,HU,47.20942,18.63607,6889,
3044103,Tárnok,Tarnok,HU,47.37327,18.84579,6791,
716951,Nyíradony,Nyiradony,HU,47.69746,21.91878,6652,
3042603,Zalaszentgrót,Zalaszentgrot,HU,46.94474,17.07925,6626,
715924,Sándorfalva,Sandorfalva,HU,46.36087,20.09889,6577,
12749910,Losoncinegyed,Losoncinegyed,HU,47.48441,19.08172,6548,
3045298,Soltvadkert,Soltvadkert,HU,46.57889,19.39389,6540,
3047282,Nyergesújfalu,Nyergesujfalu,HU,47.76027,18.55694,6516,
3055760,Bácsalmás,Bacsalmas,HU,46.12648,19.3326,6466,
3053971,Csömör,Csomor,HU,47.55,19.23333,6412,
716247,Putnok,Putnok,HU,48.3,20.43333,6375,
714073,Vésztő,Veszto,HU,46.91667,21.26667,6369,
12749896,Gyárdűlő,Gyardulo,HU,47.47591,19.12041,6363,
