geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
699015,Nove Davydkovo,Nove Davydkovo,UA,48.44079,22.6229,3853,
696299,Prylymanske,Prylymanske,UA,46.42369,30.61446,3852,27
700831,Molodiia,Molodiia,UA,48.22287,26.02345,3851,235
687645,Zarichchia,Zarichchia,UA,48.51828,24.64681,3832,
865086,Tayirove,Tayirove,UA,46.35899,30.64777,3830,19
710718,Cherniiv,Cherniiv,UA,48.85589,24.71557,3801,
693178,Solotvyn,Solotvyn,UA,48.7063,24.42164,3729,421
701383,Melnytsya-Podilska,Melnytsya-Podilska,UA,48.60816,26.16657,3716,310
711398,Broska,Broska,UA,45.36943,28.78805,3704,6
689945,Verenchanka,Verenchanka,UA,48.54622,25.74094,3701,230
703789,Kuchurhan,Kuchurhan,UA,46.72193,29.97757,3700,5
701274,Myhove,Myhove,UA,48.15612,25.37574,3693,505
690427,Vashkivtsi,Vashkivtsi,UA,48.4094,27.13221,3662,252
703325,Lazi,Lazi,UA,48.06667,24.23333,3660,
713678,Oleksandrivka,Oleksandrivka,UA,46.61147,30.86444,3660,27
696478,Poroshkovo,Poroshkovo,UA,48.66832,22.75328,3645,
703042,Lypcha,Lypcha,UA,48.26194,23.38394,3640,
700295,Neresnytsia,Neresnytsia,UA,48.12261,23.77425,3617,
699177,Novosilske,Novosilske,UA,45.33425,28.57169,3572,10
699746,Novytsia,Novytsia,UA,48.96075,24.33312,3564,
690870,Tysovets,Tysovets,UA,48.17298,25.89877,3556,274
687872,Zahvizdia,Zahvizdia,UA,48.92266,24.66356,3546,
707220,Kalcheva,Kalcheva,UA,45.73609,28.80772,3536,64
707257,Kadubivtsi,Kadubivtsi,UA,48.58046,25.77021,3528,257
706924,Komyshivka,Komyshivka,UA,45.51876,29.12375,3491,14
687797,Zaliznychne,Zaliznychne,UA,45.74876,28.61436,3487,84
705532,Kobyletska Polyana,Kobyletska Polyana,UA,48.06085,24.0719,3483,411
707070,Kam'yanka,Kam'yanka,UA,45.56386,28.88191,3478,23
